       Step     Time          Energy         fmax
GPMin:   10 00:17:46       -5.740712        0.0552
GPMin:   11 00:17:52       -5.751924        0.0593
GPMin:   12 00:17:59       -5.771122        0.0575
GPMin:   13 00:18:05       -5.787737        0.0682
GPMin:   14 00:18:12       -5.812048        0.0727
GPMin:   15 00:18:18       -5.836375        0.0740
GPMin:   16 00:18:24       -5.855931        0.0629
GPMin:   17 00:18:31       -5.866422        0.0312
GPMin:   18 00:18:37       -5.870042        0.0240
GPMin:   19 00:18:42       -5.872006        0.0193
       Step     Time          Energy         fmax
GPMin:    0 00:18:53       -5.473934        0.1892
GPMin:    1 00:19:01       -5.597062        0.1631
GPMin:    2 00:19:08       -5.662865        0.1338
GPMin:    3 00:19:15       -5.703461        0.0789
GPMin:    4 00:19:21       -5.720601        0.0417
GPMin:    5 00:19:26       -5.729136        0.0408
GPMin:    6 00:19:32       -5.737943        0.0348
GPMin:    7 00:19:38       -5.749778        0.0366
GPMin:    8 00:19:44       -5.764643        0.0524
GPMin:    9 00:19:50       -5.784988        0.0671
GPMin:   10 00:19:57       -5.810436        0.0728
GPMin:   11 00:20:03       -5.840383        0.0715
GPMin:   12 00:20:09       -5.861314        0.0451
GPMin:   13 00:20:15       -5.868357        0.0301
GPMin:   14 00:20:20       -5.870886        0.0261
GPMin:   15 00:20:26       -5.872771        0.0175
       Step     Time          Energy         fmax
GPMin:    0 00:20:36       -5.354108        0.4469
GPMin:    1 00:20:43       -5.516259        0.1562
GPMin:    2 00:20:50       -5.576052        0.1181
GPMin:    3 00:20:57       -5.635018        0.0834
GPMin:    4 00:21:03       -5.660616        0.0545
GPMin:    5 00:21:08       -5.669064        0.0496
GPMin:    6 00:21:15       -5.680136        0.0439
GPMin:    7 00:21:28       -5.680445        0.0663
GPMin:    8 00:21:42       -5.683515        0.0465
GPMin:    9 00:22:21       -5.685375        0.0382
GPMin:   10 00:22:45       -5.685459        0.1548
GPMin:   11 00:23:08       -5.707757        0.0685
GPMin:   12 00:23:15       -5.713401        0.0503
GPMin:   13 00:23:21       -5.715952        0.0396
GPMin:   14 00:23:27       -5.718002        0.0358
GPMin:   15 00:23:32       -5.721514        0.0427
GPMin:   16 00:23:38       -5.729408        0.0526
GPMin:   17 00:23:44       -5.742062        0.0452
GPMin:   18 00:23:50       -5.756583        0.0484
GPMin:   19 00:23:56       -5.768754        0.0567
GPMin:   20 00:24:02       -5.789837        0.0657
GPMin:   21 00:24:08       -5.806885        0.0751
GPMin:   22 00:24:14       -5.831324        0.0759
GPMin:   23 00:24:21       -5.855495        0.0572
GPMin:   24 00:24:27       -5.865454        0.0320
GPMin:   25 00:24:32       -5.869097        0.0263
GPMin:   26 00:24:37       -5.871309        0.0223
GPMin:   27 00:24:42       -5.872618        0.0173
       Step     Time          Energy         fmax
GPMin:    0 00:24:54       -5.410405        0.2260
GPMin:    1 00:25:02       -5.532305        0.1730
GPMin:    2 00:25:09       -5.628451        0.1388
GPMin:    3 00:25:15       -5.686741        0.1145
GPMin:    4 00:25:22       -5.714428        0.1010
GPMin:    5 00:25:28       -5.732729        0.0665
GPMin:    6 00:25:34       -5.739796        0.0508
