       Step     Time          Energy         fmax
GPMin:    5 20:37:25       -4.469431        0.2001
GPMin:    6 20:37:31       -4.482163        0.1534
GPMin:    7 20:37:35       -4.486604        0.1403
GPMin:    8 20:37:47       -4.511339        0.1308
GPMin:    9 20:37:52       -4.528831        0.0484
GPMin:   10 20:37:57       -4.530991        0.0412
GPMin:   11 20:38:03       -4.533339        0.0359
GPMin:   12 20:38:07       -4.533980        0.0318
GPMin:   13 20:38:13       -4.538709        0.0677
GPMin:   14 20:38:18       -4.545183        0.0894
GPMin:   15 20:38:23       -4.562058        0.0965
GPMin:   16 20:38:29       -4.578355        0.0948
GPMin:   17 20:38:36       -4.606507        0.1072
GPMin:   18 20:38:41       -4.626754        0.1035
GPMin:   19 20:38:46       -4.649554        0.0978
GPMin:   20 20:38:52       -4.669086        0.0936
GPMin:   21 20:38:57       -4.687593        0.0883
GPMin:   22 20:39:03       -4.705912        0.0850
GPMin:   23 20:39:09       -4.722333        0.0852
GPMin:   24 20:39:15       -4.742404        0.0795
GPMin:   25 20:39:20       -4.760284        0.0737
GPMin:   26 20:39:26       -4.782198        0.0723
GPMin:   27 20:39:30       -4.801996        0.0697
GPMin:   28 20:39:36       -4.826447        0.0674
GPMin:   29 20:39:41       -4.846258        0.0725
GPMin:   30 20:39:46       -4.867349        0.0772
GPMin:   31 20:39:51       -4.883099        0.0767
GPMin:   32 20:39:56       -4.897085        0.0704
GPMin:   33 20:40:01       -4.907382        0.0646
GPMin:   34 20:40:05       -4.915287        0.0567
GPMin:   35 20:40:11       -4.922099        0.0466
GPMin:   36 20:40:15       -4.926209        0.0397
GPMin:   37 20:40:19       -4.930375        0.0316
GPMin:   38 20:40:23       -4.932291        0.0222
GPMin:   39 20:40:27       -4.933459        0.0137
       Step     Time          Energy         fmax
GPMin:    0 20:40:36       -3.188284        1.3187
GPMin:    1 20:40:42       -3.978396        0.6181
GPMin:    2 20:40:49       -4.264863        0.3177
GPMin:    3 20:40:55       -4.368543        0.1994
GPMin:    4 20:41:01       -4.399165        0.1982
GPMin:    5 20:41:07       -4.475671        0.1921
GPMin:    6 20:41:13       -4.484889        0.1648
GPMin:    7 20:41:18       -4.489841        0.1546
GPMin:    8 20:41:24       -4.491939        0.3762
GPMin:    9 20:41:30       -4.528206        0.1244
GPMin:   10 20:41:36       -4.545739        0.1035
GPMin:   11 20:41:41       -4.560481        0.0880
GPMin:   12 20:41:47       -4.568397        0.0920
GPMin:   13 20:41:54       -4.612696        0.1043
GPMin:   14 20:42:00       -4.641919        0.1441
GPMin:   15 20:42:06       -4.659566        0.1372
GPMin:   16 20:42:11       -4.679844        0.0835
GPMin:   17 20:42:16       -4.695540        0.0653
GPMin:   18 20:42:22       -4.703574        0.0571
GPMin:   19 20:42:27       -4.713761        0.0668
GPMin:   20 20:42:32       -4.723386        0.0551
GPMin:   21 20:42:37       -4.731145        0.0518
GPMin:   22 20:42:42       -4.738639        0.0448
GPMin:   23 20:42:47       -4.745057        0.0334
GPMin:   24 20:42:52       -4.749847        0.0470
GPMin:   25 20:42:58       -4.755163        0.0521
GPMin:   26 20:43:03       -4.759198        0.0333
GPMin:   27 20:43:07       -4.763170        0.0443
GPMin:   28 20:43:12       -4.766386        0.0470
GPMin:   29 20:43:17       -4.770730        0.0250
GPMin:   30 20:43:23       -4.772175        0.0296
GPMin:   31 20:43:28       -4.776589        0.0354
GPMin:   32 20:43:32       -4.779462        0.0332
GPMin:   33 20:43:37       -4.783442        0.0383
GPMin:   34 20:43:41       -4.787551        0.0284
GPMin:   35 20:43:46       -4.790581        0.0332
GPMin:   36 20:43:51       -4.798929        0.0548
GPMin:   37 20:43:56       -4.805797        0.0563
GPMin:   38 20:44:02       -4.816384        0.0600
GPMin:   39 20:44:07       -4.830450        0.0598
GPMin:   40 20:44:12       -4.849701        0.0816
GPMin:   41 20:44:17       -4.869775        0.1037
GPMin:   42 20:44:21       -4.892762        0.1002
GPMin:   43 20:44:26       -4.913110        0.0686
GPMin:   44 20:44:31       -4.926236        0.0358
GPMin:   45 20:44:36       -4.930744        0.0334
GPMin:   46 20:44:40       -4.932411        0.0309
GPMin:   47 20:44:45       -4.933046        0.0162
       Step     Time          Energy         fmax
GPMin:    0 20:44:53       -3.191776        1.3116
GPMin:    1 20:44:59       -3.980182        0.6161
GPMin:    2 20:45:05       -4.265724        0.3148
GPMin:    3 20:45:11       -4.368782        0.2013
GPMin:    4 20:45:16       -4.399219        0.1996
GPMin:    5 20:45:22       -4.478768        0.1922
GPMin:    6 20:45:27       -4.487519        0.1660
GPMin:    7 20:45:31       -4.492934        0.1534
GPMin:    8 20:45:37       -4.511192        0.3431
GPMin:    9 20:45:43       -4.539514        0.1128
